station,datetime,temp,pressure,humidity,windspeed,winddeg,cloudall,weathermain,day_of_week,hour,traffic_level,sea_level,population,population_density,household,household_density,green_space,green_space_area,factory_num,factory_area,lat,lon,pm10,pm2_5,so2,no2,o3,co,month,station_10T,station_11T,station_12T,station_15T,station_3T,station_5T,station_61T,season_Hot Season,season_Rainy Season
10T,2025-04-12 00:00:00,301.22,1008.0,68.0,2.25,258.0,100.0,Clouds,5,0,1.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 01:00:00,302.5966666666667,1008.3333333333334,61.66666666666666,2.5033333333333334,260.0,99.33333333333331,Clouds,5,1,1.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 02:00:00,303.97333333333336,1008.6666666666666,55.333333333333336,2.7566666666666664,262.0,98.66666666666669,Clouds,5,2,1.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 03:00:00,305.35,1009.0,49.0,3.01,264.0,98.0,Clouds,5,3,1.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 04:00:00,306.65000000000003,1008.0,44.66666666666666,3.21,269.3333333333333,89.0,Clouds,5,4,1.3333333333333333,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 05:00:00,307.95,1007.0,40.333333333333336,3.41,274.6666666666667,80.0,Clouds,5,5,1.6666666666666663,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 06:00:00,309.25,1006.0,36.0,3.61,280.0,71.0,Clouds,5,6,2.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 07:00:00,308.55333333333334,1005.6666666666666,38.333333333333336,3.8366666666666656,262.3333333333333,77.33333333333333,Clouds,5,7,2.333333333333333,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 08:00:00,307.8566666666667,1005.3333333333334,40.66666666666666,4.0633333333333335,244.66666666666663,83.66666666666667,Clouds,5,8,2.6666666666666665,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 09:00:00,307.16,1005.0,43.0,4.29,227.0,90.0,Rain,5,9,3.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 10:00:00,306.24666666666667,1005.6666666666666,47.0,4.633333333333334,228.33333333333331,91.66666666666669,Rain,5,10,3.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 11:00:00,305.33333333333337,1006.3333333333334,51.0,4.976666666666667,229.66666666666663,93.33333333333331,Rain,5,11,3.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
10T,2025-04-12 12:00:00,304.42,1007.0,55.0,5.32,231.0,95.0,Clouds,5,12,3.0,20.0,179899.0,1452.45,105461.0,0.09,3.95,0.01,493.0,4770457.0,,,,,,,,,4,1,0,0,0,0,0,0,True,0
11T,2025-04-07 18:00:00,301.94,1011.0,79.0,3.58,189.0,81.0,Clouds,0,18,4.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,158.51,93.29,19.31,63.06,0.16,2216.34,4,0,1,0,0,0,0,0,True,0
11T,2025-04-07 19:00:00,301.9766666666667,1011.0,77.0,3.11,195.0,81.33333333333333,Clouds,0,19,3.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,135.16,82.05,16.93,54.84,1.57,1869.2,4,0,1,0,0,0,0,0,True,0
11T,2025-04-07 20:00:00,302.0133333333333,1011.0,75.0,2.64,201.0,81.66666666666667,Clouds,0,20,2.666666666666667,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,125.12,78.54,15.14,47.98,2.62,1708.98,4,0,1,0,0,0,0,0,True,0
11T,2025-04-07 21:00:00,302.05,1011.0,73.0,2.17,207.0,82.0,Clouds,0,21,2.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,126.32,81.13,15.14,45.93,1.83,1682.28,4,0,1,0,0,0,0,0,True,0
11T,2025-04-07 22:00:00,301.95,1011.6666666666666,73.0,2.466666666666667,199.0,85.0,Clouds,0,22,1.6666666666666667,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,133.86,87.28,16.45,45.24,0.53,1762.39,4,0,1,0,0,0,0,0,True,0
11T,2025-04-07 23:00:00,301.85,1012.3333333333334,73.0,2.763333333333333,191.0,88.0,Clouds,0,23,1.3333333333333337,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,143.88,94.97,19.55,45.93,0.05,1922.61,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 00:00:00,301.75,1013.0,73.0,3.06,183.0,91.0,Clouds,1,0,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,164.53,110.96,26.7,48.67,0.13,2403.26,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 01:00:00,302.07,1013.3333333333334,65.66666666666667,3.1166666666666667,182.66666666666663,94.0,Clouds,1,1,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,225.52,155.66,52.93,63.06,0.2,4272.46,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 02:00:00,302.39,1013.6666666666666,58.333333333333336,3.1733333333333333,182.33333333333331,97.0,Clouds,1,2,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,321.02,222.28,83.92,87.05,0.53,7156.37,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 03:00:00,302.71,1014.0,51.0,3.23,182.0,100.0,Clouds,1,3,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,429.32,298.92,113.49,163.14,2.15,9826.66,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 04:00:00,304.23,1013.0,48.0,3.8466666666666662,178.66666666666666,99.66666666666669,Clouds,1,4,1.6666666666666663,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,336.37,244.97,96.32,165.88,92.98,4753.11,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 05:00:00,305.75,1012.0,45.0,4.463333333333333,175.33333333333334,99.33333333333331,Clouds,1,5,2.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,332.61,265.34,71.53,95.96,197.41,3791.81,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 06:00:00,307.27,1011.0,42.0,5.08,172.0,99.0,Clouds,1,6,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,314.56,260.78,64.85,79.51,203.13,3631.59,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 07:00:00,307.0233333333333,1010.3333333333334,43.66666666666666,4.8933333333333335,173.66666666666666,99.33333333333331,Clouds,1,7,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,242.74,204.83,54.36,71.97,144.48,3177.64,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 08:00:00,306.77666666666664,1009.6666666666666,45.333333333333336,4.706666666666666,175.33333333333334,99.66666666666669,Clouds,1,8,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,184.61,154.86,51.02,73.34,92.98,2777.1,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 09:00:00,306.53,1009.0,47.0,4.52,177.0,100.0,Clouds,1,9,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,140.32,115.24,49.59,76.77,58.65,2483.37,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 10:00:00,305.57,1009.3333333333334,51.66666666666666,4.6866666666666665,174.33333333333334,97.33333333333331,Clouds,1,10,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,154.83,122.54,65.8,119.27,16.09,3204.35,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 11:00:00,304.61,1009.6666666666666,56.333333333333336,4.853333333333333,171.66666666666666,94.66666666666669,Clouds,1,11,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,206.37,161.06,83.92,154.91,1.06,4592.9,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 12:00:00,303.65,1010.0,61.0,5.02,169.0,92.0,Clouds,1,12,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,236.47,181.81,82.02,160.4,0.02,5233.77,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 13:00:00,303.32,1010.6666666666666,62.66666666666666,5.1,174.33333333333334,94.66666666666669,Clouds,1,13,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,260.48,197.82,77.25,163.14,0.0,5500.79,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 14:00:00,302.99,1011.3333333333334,64.33333333333333,5.18,179.66666666666666,97.33333333333331,Clouds,1,14,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,260.67,196.04,62.94,152.17,0.0,5180.36,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 15:00:00,302.66,1012.0,66.0,5.26,185.0,100.0,Clouds,1,15,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,241.44,178.62,46.73,128.87,0.0,4219.06,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 16:00:00,302.4533333333334,1011.6666666666666,67.33333333333333,5.076666666666666,193.0,100.0,Clouds,1,16,3.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,218.85,159.75,35.29,105.56,0.02,3471.38,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 17:00:00,302.24666666666667,1011.3333333333334,68.66666666666667,4.8933333333333335,201.0,100.0,Clouds,1,17,3.6666666666666665,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,205.88,152.4,32.42,98.71,0.01,3337.86,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 18:00:00,302.04,1011.0,70.0,4.71,209.0,100.0,Clouds,1,18,4.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,217.45,164.9,38.15,102.82,0.0,3845.22,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 19:00:00,301.9866666666667,1010.3333333333334,69.33333333333333,4.21,204.0,99.66666666666669,Clouds,1,19,3.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,225.74,171.27,41.01,102.82,0.0,4112.24,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 20:00:00,301.93333333333334,1009.6666666666666,68.66666666666667,3.71,199.0,99.33333333333331,Clouds,1,20,2.666666666666667,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,223.5,166.96,45.3,101.45,0.0,4005.43,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 21:00:00,301.88,1009.0,68.0,3.21,194.0,99.0,Clouds,1,21,2.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,222.82,161.38,56.74,102.82,0.0,3738.4,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 22:00:00,301.92333333333335,1009.6666666666666,67.33333333333333,3.063333333333333,192.66666666666663,99.33333333333331,Clouds,1,22,1.6666666666666667,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,219.85,149.06,82.02,101.45,0.0,3391.27,4,0,1,0,0,0,0,0,True,0
11T,2025-04-08 23:00:00,301.96666666666664,1010.3333333333334,66.66666666666667,2.9166666666666665,191.33333333333331,99.66666666666669,Clouds,1,23,1.3333333333333337,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,227.13,144.48,94.41,97.33,0.0,3578.19,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 00:00:00,302.01,1011.0,66.0,2.77,190.0,100.0,Clouds,2,0,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,242.97,145.72,110.63,90.48,0.05,4058.84,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 01:00:00,303.19,1011.3333333333334,60.66666666666666,3.27,188.0,100.0,Clouds,2,1,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,255.1,145.97,127.79,76.77,0.24,4859.92,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 02:00:00,304.37,1011.6666666666666,55.333333333333336,3.77,186.0,100.0,Clouds,2,2,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,253.35,139.66,143.05,73.34,0.46,5393.98,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 03:00:00,305.55,1012.0,50.0,4.27,184.0,100.0,Clouds,2,3,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,261.96,143.64,164.03,87.74,0.85,5821.23,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 04:00:00,306.3666666666667,1011.0,47.333333333333336,4.453333333333333,182.0,100.0,Clouds,2,4,1.6666666666666663,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,150.94,82.91,97.28,97.33,0.76,3524.78,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 05:00:00,307.18333333333334,1010.0,44.66666666666666,4.636666666666667,180.0,100.0,Clouds,2,5,2.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,119.7,67.5,82.97,105.56,0.75,2964.02,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 06:00:00,308.0,1009.0,42.0,4.82,178.0,100.0,Clouds,2,6,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,113.22,66.59,83.92,109.67,1.05,2910.61,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 07:00:00,308.08,1008.0,41.0,4.966666666666667,176.0,99.66666666666669,Clouds,2,7,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,103.55,63.92,81.06,108.3,0.49,2803.8,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 08:00:00,308.16,1007.0,40.0,5.113333333333333,174.0,99.33333333333331,Clouds,2,8,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,92.78,60.62,78.2,104.19,0.08,2670.29,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 09:00:00,308.24,1006.0,39.0,5.26,172.0,99.0,Clouds,2,9,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,84.44,56.95,73.43,100.08,0.07,2536.77,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 10:00:00,306.82,1006.3333333333334,45.333333333333336,5.526666666666666,178.0,97.0,Clouds,2,10,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,104.9,72.29,75.34,94.59,0.02,3631.59,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 11:00:00,305.40000000000003,1006.6666666666666,51.66666666666666,5.793333333333333,184.0,95.0,Clouds,2,11,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,151.45,106.74,96.32,100.08,0.0,5607.61,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 12:00:00,303.98,1007.0,58.0,6.06,190.0,93.0,Clouds,2,12,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,201.32,143.56,118.26,106.93,0.0,7049.56,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 13:00:00,303.62333333333333,1008.0,61.66666666666666,6.176666666666667,190.66666666666663,95.33333333333331,Clouds,2,13,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,252.0,181.19,137.33,115.16,0.0,8010.86,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 14:00:00,303.2666666666667,1009.0,65.33333333333333,6.293333333333333,191.33333333333331,97.66666666666669,Clouds,2,14,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,287.18,207.05,129.7,113.79,0.0,8224.49,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 15:00:00,302.91,1010.0,69.0,6.41,192.0,100.0,Clouds,2,15,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,292.26,205.61,85.83,98.71,0.0,7263.18,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 16:00:00,302.74333333333334,1009.6666666666666,69.66666666666667,5.83,191.66666666666663,100.0,Clouds,2,16,3.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,270.99,181.53,44.35,80.88,0.0,6088.26,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 17:00:00,302.5766666666667,1009.3333333333334,70.33333333333333,5.25,191.33333333333331,100.0,Clouds,2,17,3.6666666666666665,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,248.76,158.36,28.37,67.86,0.0,5180.36,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 18:00:00,302.41,1009.0,71.0,4.67,191.0,100.0,Clouds,2,18,4.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,236.67,144.39,22.41,58.26,0.0,4539.49,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 19:00:00,301.97333333333336,1008.3333333333334,70.66666666666667,4.133333333333333,216.33333333333331,100.0,Clouds,2,19,3.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,221.45,128.24,17.88,49.35,0.0,3845.22,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 20:00:00,301.5366666666667,1007.6666666666666,70.33333333333333,3.5966666666666667,241.66666666666663,100.0,Clouds,2,20,2.666666666666667,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,207.3,115.95,16.69,42.5,0.0,3311.16,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 21:00:00,301.1,1007.0,70.0,3.06,267.0,100.0,Clouds,2,21,2.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,193.5,107.71,17.88,38.39,0.0,2990.72,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 22:00:00,301.08333333333337,1007.3333333333334,68.33333333333333,2.89,266.6666666666667,100.0,Clouds,2,22,1.6666666666666667,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,181.65,101.44,20.27,35.99,0.0,2803.8,4,0,1,0,0,0,0,0,True,0
11T,2025-04-09 23:00:00,301.06666666666666,1007.6666666666666,66.66666666666667,2.72,266.3333333333333,100.0,Clouds,2,23,1.3333333333333337,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,158.75,88.78,21.7,33.93,0.0,2536.77,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 00:00:00,301.05,1008.0,65.0,2.55,266.0,100.0,Clouds,3,0,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,131.58,72.77,23.84,32.9,0.02,2323.15,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 01:00:00,302.65000000000003,1008.6666666666666,58.333333333333336,2.8233333333333333,258.3333333333333,100.0,Clouds,3,1,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,100.92,53.75,31.95,39.76,0.07,2082.82,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 02:00:00,304.25,1009.3333333333334,51.66666666666666,3.0966666666666667,250.66666666666663,100.0,Clouds,3,2,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,86.64,50.66,41.49,47.98,0.63,2243.04,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 03:00:00,305.85,1010.0,45.0,3.37,243.0,100.0,Clouds,3,3,1.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,80.77,51.29,52.45,60.32,3.04,2376.56,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 04:00:00,307.1033333333333,1008.6666666666666,42.0,3.64,232.0,100.0,Clouds,3,4,1.6666666666666663,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,63.98,40.28,50.07,69.92,14.13,1815.8,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 05:00:00,308.3566666666667,1007.3333333333334,39.0,3.91,221.0,100.0,Clouds,3,5,2.333333333333333,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,64.68,39.29,52.93,74.03,21.99,1708.98,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 06:00:00,309.61,1006.0,36.0,4.18,210.0,100.0,Clouds,3,6,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,62.6,37.68,51.5,71.29,18.6,1789.09,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 07:00:00,309.1333333333333,1005.3333333333334,38.0,4.609999999999999,200.33333333333331,100.0,Clouds,3,7,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,44.17,26.09,35.76,44.55,42.92,1281.74,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 08:00:00,308.6566666666667,1004.6666666666666,40.0,5.04,190.66666666666663,100.0,Clouds,3,8,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,40.55,24.13,32.42,40.44,53.64,1148.22,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 09:00:00,308.18,1004.0,42.0,5.47,181.0,100.0,Rain,3,9,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,38.38,22.65,31.47,40.1,50.07,1121.52,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 10:00:00,306.1,1004.6666666666666,50.66666666666666,5.8933333333333335,202.66666666666663,98.66666666666669,Rain,3,10,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,44.77,25.75,37.19,50.72,32.19,1348.5,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 11:00:00,304.02,1005.3333333333334,59.33333333333333,6.316666666666666,224.33333333333331,97.33333333333331,Rain,3,11,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,55.0,30.07,41.96,62.38,8.94,1642.23,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 12:00:00,301.94,1006.0,68.0,6.74,246.0,96.0,Rain,3,12,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,56.66,29.1,36.24,54.15,0.4,1588.82,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 13:00:00,302.0233333333333,1006.6666666666666,67.33333333333333,5.74,220.66666666666663,96.33333333333331,Rain,3,13,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,59.55,30.79,34.33,46.61,0.03,1575.47,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 14:00:00,302.1066666666667,1007.3333333333334,66.66666666666667,4.74,195.33333333333331,96.66666666666669,Rain,3,14,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,62.11,32.88,32.9,44.55,0.04,1548.77,4,0,1,0,0,0,0,0,True,0
11T,2025-04-10 15:00:00,302.19,1008.0,66.0,3.74,170.0,97.0,Rain,3,15,3.0,26.0,101330.0,3437.36,44465.0,0.15,13.76,0.05,77.0,144736.0,13.7898,100.4486,60.83,32.74,29.09,43.18,0.21,1415.25,4,0,1,0,0,0,0,0,True,0
